"variable","GND","real","alpha","model"
"X99.9",24.95,0,"3.31",8.12842118692755e-07
"X99.9",25.05,0,"3.31",8.02304274709371e-07
"X99.9",25.15,0,"3.31",7.91943624176596e-07
"X99.9",25.25,0,"3.31",7.81756510569803e-07
"X99.9",25.35,0,"3.31",7.71739366682258e-07
"X99.9",25.45,0,"3.31",7.61888712107332e-07
"X99.9",25.55,0,"3.31",7.52201150801103e-07
"X99.9",25.65,0,"3.31",7.42673368722459e-07
"X99.9",25.75,0,"3.31",7.33302131547961e-07
"X99.9",25.85,0,"3.31",7.24084282458824e-07
"X99.9",25.95,0,"3.31",7.15016739997465e-07
"X99.9",26.05,0,"3.31",7.06096495991192e-07
"X99.9",26.15,0,"3.31",6.97320613540682e-07
"X99.9",26.25,0,"3.31",6.88686225070977e-07
"X99.9",26.35,0,"3.31",6.80190530442855e-07
"X99.9",26.45,0,"3.31",6.71830795122463e-07
"X99.9",26.55,0,"3.31",6.63604348407234e-07
"X99.9",26.65,0,"3.31",6.55508581706118e-07
"X99.9",26.75,0,"3.31",6.47540946872314e-07
"X99.9",26.85,0,"3.31",6.39698954586677e-07
"X99.9",26.95,0,"3.31",6.31980172790104e-07
"X99.9",27.05,0,"3.31",6.24382225163237e-07
"X99.9",27.15,0,"3.31",6.1690278965188e-07
"X99.9",27.25,0,"3.31",6.09539597036606e-07
"X99.9",27.35,0,"3.31",6.02290429545074e-07
"X99.9",27.45,0,"3.31",5.95153119505627e-07
"X99.9",27.55,0,"3.31",5.88125548040802e-07
"X99.9",27.65,0,"3.31",5.81205643799439e-07
"X99.9",27.75,0,"3.31",5.74391381726103e-07
"X99.9",27.85,0,"3.31",5.67680781866605e-07
"X99.9",27.95,0,"3.31",5.61071908208428e-07
"X99.9",28.05,0,"3.31",5.54562867554935e-07
"X99.9",28.15,0,"3.31",5.48151808432242e-07
"X99.9",28.25,0,"3.31",5.41836920027711e-07
"X99.9",28.35,0,"3.31",5.35616431159039e-07
"X99.9",28.45,0,"3.31",5.29488609272954e-07
"X99.9",28.55,0,"3.31",5.23451759472573e-07
"X99.9",28.65,0,"3.31",5.17504223572508e-07
"X99.9",28.75,0,"3.31",5.11644379180825e-07
"X99.9",28.85,0,"3.31",5.05870638807022e-07
"X99.9",28.95,0,"3.31",5.00181448995185e-07
"X99.9",29.05,0,"3.31",4.94575289481537e-07
"X99.9",29.15,0,"3.31",4.8905067237562e-07
"X99.9",29.25,0,"3.31",4.8360614136435e-07
"X99.9",29.35,0,"3.31",4.78240270938254e-07
"X99.9",29.45,0,"3.31",4.72951665639184e-07
"X99.9",29.55,0,"3.31",4.67738959328851e-07
"X99.9",29.65,0,"3.31",4.62600814477526e-07
"X99.9",29.75,0,"3.31",4.57535921472296e-07
"X99.9",29.85,0,"3.31",4.52542997944274e-07
"X99.9",29.95,0,"3.31",4.47620788114174e-07
"X99.9",3.05,0.0185179321954287,"3.31",0.00061558550157459
"X99.9",3.15,0.0144210605991093,"3.31",0.000559514227105961
"X99.9",3.25,0.0122730570161983,"3.31",0.000509914263922872
"X99.9",3.35,0.0108218534257057,"3.31",0.000465889570360902
"X99.9",3.45,0.0092184633861221,"3.31",0.000426687774506399
"X99.9",3.55,0.00880338206986037,"3.31",0.000391674152219468
"X99.9",3.65,0.00969262047098553,"3.31",0.000360310832894383
"X99.9",3.75,0.00743940973404169,"3.31",0.000332140084313805
"X99.9",3.85,0.00888305394080062,"3.31",0.000306770800895428
"X99.9",3.95,0.00762246757957182,"3.31",0.000283867523106313
"X99.9",30.05,0,"3.31",4.42768062155707e-07
"X99.9",30.15,0,"3.31",4.37983615576234e-07
"X99.9",30.25,0,"3.31",4.33266268614182e-07
"X99.9",30.35,0,"3.31",4.28614865652688e-07
"X99.9",30.45,0,"3.31",4.24028274648999e-07
"X99.9",30.55,0,"3.31",4.19505386579161e-07
"X99.9",30.65,0,"3.31",4.15045114897513e-07
"X99.9",30.75,0,"3.31",4.10646395010584e-07
"X99.9",30.95,0,"3.31",4.02029458948471e-07
"X99.9",4.05,0.00857587403334483,"3.31",0.000263141468579215
"X99.9",4.15,0.00708577750849374,"3.31",0.00024434317096834
"X99.9",4.25,0.00805532617222582,"3.31",0.0002272564105091
"X99.9",4.35,0.00678114335621512,"3.31",0.000211693187614612
"X99.9",4.45,0.00676754467019351,"3.31",0.000197489542776761
"X99.9",4.55,0.00628711814305883,"3.31",0.000184502066312861
"X99.9",4.65,0.00638878249859716,"3.31",0.000172604972904954
"X99.9",4.75,0.00572017247661409,"3.31",0.000161687640501682
"X99.9",4.85,0.00445416536767451,"3.31",0.000151652532557151
"X99.9",4.95,0.00431466751470723,"3.31",0.000142413437948717
"X99.9",5.05,0.00393026284151029,"3.31",0.000133893975143746
"X99.9",5.15,0.00371959070830414,"3.31",0.000126026316959756
"X99.9",5.25,0.00322371307279598,"3.31",0.000118750100109498
"X99.9",5.35,0.00273927682672117,"3.31",0.00011201149004891
"X99.9",5.45,0.00323545937804647,"3.31",0.000105762376766881
"X99.9",5.55,0.00288485671703653,"3.31",9.99596813171925e-05
"X99.9",5.65,0.00266057279553444,"3.31",9.45647562873838e-05
"X99.9",5.75,0.00234053905355322,"3.31",8.95428661779662e-05
"X99.9",5.85,0.00170689927339622,"3.31",8.48627359481159e-05
"X99.9",5.95,0.00172043191612537,"3.31",8.04961578654753e-05
"X99.9",6.05,0.00266320131521763,"3.31",7.64176483535938e-05
"X99.9",6.15,0.00148724227548299,"3.31",7.26041478212615e-05
"X99.9",6.25,0.00214271717986418,"3.31",6.90347575319475e-05
"X99.9",6.35,0.00235074551342034,"3.31",6.56905084678289e-05
"X99.9",6.45,0.00161201749942476,"3.31",6.25541578930056e-05
"X99.9",6.55,0.00234683900854017,"3.31",5.96100099499981e-05
"X99.9",6.65,0.00231704969273484,"3.31",5.68437571533744e-05
"X99.9",6.75,0.00177633768262821,"3.31",5.42423400912598e-05
"X99.9",6.85,0.00188880284806416,"3.31",5.17938230235011e-05
"X99.9",6.95,0.00217868728890863,"3.31",4.94872833857661e-05
"X99.9",7.05,0.00279035828852893,"3.31",4.73127134812526e-05
"X99.9",7.15,0.00214162809471037,"3.31",4.52609328737366e-05
"X99.9",7.25,0.00201643592679509,"3.31",4.33235101938006e-05
"X99.9",7.35,0.00184464925668223,"3.31",4.14926932396045e-05
"X99.9",7.45,0.00122076047143414,"3.31",3.97613463989154e-05
"X99.9",7.55,0.000996615248814141,"3.31",3.81228945440061e-05
"X99.9",7.65,0.00106654727614403,"3.31",3.65712726585636e-05
"X99.9",7.75,0.000855015988160004,"3.31",3.51008805485094e-05
"X99.9",7.85,0.00112528247456303,"3.31",3.37065420688048e-05
"X99.9",7.95,0.000680633619299151,"3.31",3.23834683677413e-05
"X99.9",8.05,0.000960433942531776,"3.31",3.11272247104329e-05
"X99.9",8.15,0.000532970918609103,"3.31",2.99337004955675e-05
"X99.9",8.25,0.000808552819953484,"3.31",2.87990821250287e-05
"X99.9",8.35,0.00085996106716972,"3.31",2.77198284257261e-05
"X99.9",8.45,0.000700462726373458,"3.31",2.66926483576668e-05
"X99.9",8.55,0.00144988752351516,"3.31",2.57144807726583e-05
"X99.9",8.65,0.000740157696125042,"3.31",2.4782476014621e-05
"X99.9",8.75,0.000819030874746359,"3.31",2.38939791758315e-05
"X99.9",8.85,0.000556338749422545,"3.31",2.30465148439252e-05
"X99.9",8.95,0.000384249053270585,"3.31",2.22377731925369e-05
"X99.9",9.05,0.000780842445030666,"3.31",2.14655972843694e-05
"X99.9",9.15,0.000599728617848328,"3.31",2.07279714695209e-05
"X99.9",9.25,0.000864504979703241,"3.31",2.00230107743126e-05
"X99.9",9.35,0.000241607027559033,"3.31",1.93489511868408e-05
"X99.9",9.45,0.000505724784986737,"3.31",1.87041407552111e-05
"X99.9",9.55,0.000402280943594159,"3.31",1.80870314230467e-05
"X99.9",9.65,0.00123138988922344,"3.31",1.74961715345367e-05
"X99.9",9.75,0.000724612178354117,"3.31",1.69301989481112e-05
"X99.9",9.85,0.00126281448911358,"3.31",1.63878347039104e-05
"X99.9",9.95,0.0015811591991898,"3.31",1.58678771956309e-05
"X97",0.05,0.95368350633301,"5.28",0.999999999998821
"X97",0.15,0.945682594878943,"5.28",0.99999999999882
"X97",0.25,0.94581442099264,"5.28",0.999999999966489
"X97",0.35,0.949825992545012,"5.28",0.999999989410561
"X97",0.45,0.929559752566868,"5.28",0.999999536266043
"X97",0.55,0.902592106813498,"5.28",0.999993335539972
"X97",0.65,0.861163641461036,"5.28",0.999951909107057
"X97",0.75,0.85512075886007,"5.28",0.999780422807934
"X97",0.95,0.853827556165582,"5.28",0.998087401757709
"X97",1.05,0.868092437814826,"5.28",0.995778548633534
"X97",1.15,0.850875645625972,"5.28",0.991848861875597
"X97",1.25,0.842713517913142,"5.28",0.985826147202885
"X97",1.35,0.795196076092771,"5.28",0.977326047028828
"X97",1.45,0.763661036480784,"5.28",0.966092940255795
"X97",1.55,0.755458375247784,"5.28",0.952015642722994
"X97",1.65,0.743732498628416,"5.28",0.93512201315798
"X97",1.75,0.737571456985371,"5.28",0.915559373139433
"X97",1.85,0.712136373671006,"5.28",0.893567653248366
"X97",1.95,0.694324833263167,"5.28",0.869450754638438
"X97",10.05,0.0208553695786682,"5.28",0.0208182961635604
"X97",10.15,0.0249906820587343,"5.28",0.0200477495612852
"X97",10.25,0.0213206812998362,"5.28",0.0193103996702262
"X97",10.35,0.0203356008112562,"5.28",0.0186046281642844
"X97",10.45,0.018737240180337,"5.28",0.017928903990891
"X97",10.55,0.0209173800751181,"5.28",0.0172817782672429
"X97",10.65,0.0180122007874049,"5.28",0.0166618794938619
"X97",10.75,0.0182809662172864,"5.28",0.0160679090649793
"X97",10.85,0.0176299929716243,"5.28",0.015498637056605
"X97",10.95,0.021342460491697,"5.28",0.0149528982741857
"X97",11.05,0.0265853780159055,"5.28",0.0144295885436371
"X97",11.15,0.0281420276265177,"5.28",0.0139276612292166
"X97",11.25,0.0234772894751107,"5.28",0.0134461239645008
"X97",11.35,0.0221717694237648,"5.28",0.0129840355822791
"X97",11.45,0.0190858342439423,"5.28",0.0125405032307827
"X97",11.55,0.0208270527060808,"5.28",0.0121146796643052
"X97",11.65,0.0231279811413676,"5.28",0.0117057606970878
"X97",11.75,0.022648228627541,"5.28",0.0113129828100692
"X97",11.85,0.0222195882344306,"5.28",0.0109356209007926
"X97",11.95,0.018956000380096,"5.28",0.0105729861673992
"X97",12.05,0.0190604773312318,"5.28",0.0102244241182365
"X97",12.15,0.0207241427599813,"5.28",0.00988931269916439
"X97",12.25,0.0167282781100837,"5.28",0.00956706053116889
"X97",12.35,0.0159323758657625,"5.28",0.00925710525140711
"X97",12.45,0.0143286326893201,"5.28",0.00895891195100666
"X97",12.55,0.016027176642771,"5.28",0.00867197170415172
"X97",12.65,0.0149160069423539,"5.28",0.0083958001820504
"X97",12.75,0.0125061763890291,"5.28",0.00812993634709272
"X97",12.85,0.0136054605902089,"5.28",0.00787394122203421
"X97",12.95,0.0137157661703275,"5.28",0.007627396729636
"X97",13.05,0.014891064315458,"5.28",0.00738990459847006
"X97",13.15,0.0135335829774748,"5.28",0.00716108533073444
"X97",13.25,0.0144234926768439,"5.28",0.0069405772285818
"X97",13.35,0.0126507805741241,"5.28",0.00672803547517987
"X97",13.45,0.01229396346536,"5.28",0.00652313126713155
"X97",13.55,0.0119023696347711,"5.28",0.00632555099551804
"X97",13.65,0.0104747028918481,"5.28",0.00613499547233647
"X97",13.75,0.010189459372048,"5.28",0.00595117919975693
"X97",13.85,0.00906944427941589,"5.28",0.00577382967963377
"X97",13.95,0.00858108761418321,"5.28",0.00560268676088944
"X97",14.05,0.00878673720586124,"5.28",0.0054375020225391
"X97",14.15,0.00764966192272786,"5.28",0.00527803819026302
"X97",14.25,0.00714760854037636,"5.28",0.00512406858456552
"X97",14.35,0.00625380500782674,"5.28",0.00497537659868058
"X97",14.45,0.00568760239598085,"5.28",0.00483175520449805
"X97",14.55,0.00421140453445645,"5.28",0.00469300648515393
"X97",14.65,0.00423725620216061,"5.28",0.0045589411912055
"X97",14.75,0.00355382100351428,"5.28",0.00442937832282724
"X97",14.85,0.00298362780722636,"5.28",0.00430414473159092
"X97",14.95,0.00280375123755663,"5.28",0.00418307474405708
"X97",15.05,0.00237193356798013,"5.28",0.00406600980628634
"X97",15.15,0.00228562659155011,"5.28",0.00395279814394522
"X97",15.25,0.00201115323353502,"5.28",0.00384329444290348
"X97",15.35,0.00184023421889208,"5.28",0.00373735954489858
"X97",15.45,0.00176133540017237,"5.28",0.00363486015911737
"X97",15.55,0.00156025948919345,"5.28",0.00353566858853364
"X97",15.65,0.00165177124180564,"5.28",0.00343966247018631
"X97",15.75,0.0014039236346712,"5.28",0.00334672452863099
"X97",15.85,0.00113930673083422,"5.28",0.00325674234184277
"X97",15.95,0.000948668604721376,"5.28",0.0031696081188873
"X97",16.05,0.000943762071776929,"5.28",0.0030852184887408
"X97",16.15,0.000878160614914713,"5.28",0.00300347429960258
"X97",16.25,0.000889597825456679,"5.28",0.00292428042820678
"X97",16.35,0.000839195485598255,"5.28",0.00284754559854027
"X97",16.45,0.000820526221674669,"5.28",0.00277318220948693
"X97",16.55,0.00077944700017945,"5.28",0.00270110617091845
"X97",16.65,0.000799541022405092,"5.28",0.00263123674778407
"X97",16.75,0.000756631522229698,"5.28",0.00256349641177611
"X97",16.85,0.000714692120959109,"5.28",0.00249781070017312
"X97",16.95,0.000686098276547385,"5.28",0.0024341080814842
"X97",17.05,0.000667611102202431,"5.28",0.00237231982753959
"X97",17.15,0.000657092061621489,"5.28",0.00231237989169262
"X97",17.25,0.000601986247932022,"5.28",0.00225422479281437
"X97",17.35,0.000563810104453032,"5.28",0.00219779350479367
"X97",17.45,0.00055322841263323,"5.28",0.00214302735123256
"X97",17.55,0.000528762740961964,"5.28",0.00208986990510703
"X97",17.65,0.000488950428717756,"5.28",0.00203826689311376
"X97",17.75,0.000496352186149465,"5.28",0.00198816610447679
"X97",17.85,0.000424348239876955,"5.28",0.00193951730397901
"X97",17.95,0.000371176626671052,"5.28",0.00189227214902624
"X97",18.05,0.000324065586037571,"5.28",0.0018463841105142
"X97",18.15,0.000254317770624632,"5.28",0.00180180839732922
"X97",18.25,0.000227987947991161,"5.28",0.00175850188429382
"X97",18.35,0.000182267454961225,"5.28",0.00171642304338758
"X97",18.45,0.00013102657635752,"5.28",0.00167553187808196
"X97",18.55,8.54634892674148e-05,"5.28",0.00163578986063585
"X97",18.65,6.23023691733072e-05,"5.28",0.00159715987220728
"X97",18.75,5.13261838263701e-05,"5.28",0.00155960614564318
"X97",18.85,1.8353304918708e-05,"5.28",0.00152309421081804
"X97",18.95,1.46815325527187e-05,"5.28",0.00148759084239766
"X97",19.05,1.19163597591464e-05,"5.28",0.0014530640099111
"X97",19.15,9.82176815784004e-06,"5.28",0.00141948283002025
"X97",19.25,1.78316725936754e-06,"5.28",0.00138681752088176
"X97",19.35,1.81652787752385e-06,"5.28",0.00135503935850172
"X97",19.45,8.60449563051304e-07,"5.28",0.00132412063498866
"X97",19.55,0,"5.28",0.00129403461861494
"X97",19.65,8.99335726937315e-07,"5.28",0.00126475551560152
"X97",19.75,0,"5.28",0.00123625843354525
"X97",19.85,0,"5.28",0.00120851934641178
"X97",19.95,0,"5.28",0.00118151506102243
"X97",2.05,0.67077370234157,"5.28",0.843549809926316
"X97",2.15,0.656348839170393,"5.28",0.816220392561064
"X97",2.25,0.645801352821935,"5.28",0.787814486213175
"X97",2.35,0.623801859550121,"5.28",0.758667205984599
"X97",2.45,0.607423074566626,"5.28",0.729087791949706
"X97",2.55,0.606561214914584,"5.28",0.699354177625365
"X97",2.65,0.605318063590379,"5.28",0.6697103836513
"X97",2.75,0.57876229529102,"5.28",0.640366031373518
"X97",2.85,0.556088849280443,"5.28",0.611497363664129
"X97",2.95,0.550776124466845,"5.28",0.583249269874747
"X97",20.05,0,"5.28",0.00115522318496248
"X97",20.15,0,"5.28",0.00112962209584973
"X97",20.25,0,"5.28",0.00110469091189728
"X97",20.35,0,"5.28",0.00108040946371265
"X97",20.45,0,"5.28",0.00105675826752831
"X97",20.55,0,"5.28",0.00103371849828741
"X97",20.65,1.55723827975917e-06,"5.28",0.00101127196636795
"X97",20.75,0,"5.28",0.000989401092749495
"X97",20.85,0,"5.28",0.000968088886461006
"X97",20.95,0,"5.28",0.000947318922703164
"X97",21.05,0,"5.28",0.000927075321865435
"X97",21.15,0,"5.28",0.000907342729396813
"X97",21.25,0,"5.28",0.000888106296495223
"X97",21.35,0,"5.28",0.000869351661576027
"X97",21.45,0,"5.28",0.000851064932487081
"X97",21.55,0,"5.28",0.00083323266943805
"X97",21.65,0,"5.28",0.000815841868611779
"X97",21.75,0,"5.28",0.000798879946428492
"X97",21.85,0,"5.28",0.00078233472443446
"X97",21.95,0,"5.28",0.000766194414788133
"X97",22.05,1.36801950178678e-06,"5.28",0.00075044760631804
"X97",22.15,0,"5.28",0.000735083251127897
"X97",22.25,0,"5.28",0.000720090651725606
"X97",22.35,0,"5.28",0.000705459448653627
"X97",22.45,0,"5.28",0.000691179608599884
"X97",22.55,0,"5.28",0.000677241412968314
"X97",22.65,0,"5.28",0.000663635446890124
"X97",22.75,0,"5.28",0.000650352588657089
"X97",22.85,0,"5.28",0.000637383999559228
"X97",22.95,0,"5.28",0.000624721114110048
"X97",23.05,0,"5.28",0.000612355630643194
"X97",23.15,0,"5.28",0.000600279502265197
"X97",23.25,0,"5.28",0.000588484928149562
"X97",23.35,0,"5.28",0.000576964345158214
"X97",23.45,0,"5.28",0.000565710419776853
"X97",23.55,0,"5.28",0.000554716040351436
"X97",23.65,0,"5.28",0.000543974309613488
"X97",23.75,0,"5.28",0.000533478537482579
"X97",23.85,0,"5.28",0.000523222234134739
"X97",23.95,0,"5.28",0.000513199103326091
"X97",24.05,0,"5.28",0.000503403035961497
"X97",24.15,0,"5.28",0.000493828103898374
"X97",24.25,0,"5.28",0.000484468553976336
"X97",24.35,0,"5.28",0.000475318802263671
"X97",24.45,0,"5.28",0.000466373428512084
"X97",24.55,0,"5.28",0.000457627170811464
"X97",24.65,0,"5.28",0.000449074920436842
"X97",24.75,0,"5.28",0.000440711716879964
"X97",24.85,0,"5.28",0.000432532743058309
"X97",24.95,0,"5.28",0.000424533320694606
"X97",25.05,0,"5.28",0.000416708905860259
"X97",25.15,0,"5.28",0.000409055084676327
"X97",25.25,0,"5.28",0.000401567569165985
"X97",25.35,0,"5.28",0.000394242193252646
"X97",25.45,0,"5.28",0.00038707490889817
"X97",25.55,0,"5.28",0.000380061782375806
"X97",25.65,0,"5.28",0.000373198990672734
"X97",25.75,0,"5.28",0.000366482818017309
"X97",25.85,0,"5.28",0.000359909652526267
"X97",25.95,0,"5.28",0.000353475982967414
"X97",26.05,0,"5.28",0.000347178395633401
"X97",26.15,0,"5.28",0.00034101357132247
"X97",26.25,0,"5.28",0.000334978282422166
"X97",26.35,0,"5.28",0.000329069390092188
"X97",26.45,0,"5.28",0.000323283841542734
"X97",26.55,0,"5.28",0.000317618667404543
"X97",26.65,0,"5.28",0.000312070979187949
"X97",26.75,0,"5.28",0.000306637966826761
"X97",26.85,0,"5.28",0.000301316896304529
"X97",26.95,0,"5.28",0.000296105107359935
"X97",27.05,0,"5.28",0.000291000011268467
"X97",27.15,0,"5.28",0.000285999088697611
"X97",27.25,0,"5.28",0.000281099887632893
"X97",27.35,0,"5.28",0.000276300021372237
"X97",27.45,0,"5.28",0.000271597166586161
"X97",27.55,0,"5.28",0.000266989061441465
"X97",27.65,0,"5.28",0.000262473503786133
"X97",27.75,0,"5.28",0.00025804834939329
"X97",27.85,0,"5.28",0.000253711510262087
"X97",27.95,0,"5.28",0.000249460952973523
"X97",28.05,0,"5.28",0.000245294697099259
"X97",28.15,0,"5.28",0.00024121081366155
"X97",28.25,0,"5.28",0.000237207423642516
"X97",28.35,0,"5.28",0.000233282696541019
"X97",28.45,0,"5.28",0.000229434848975491
"X97",28.55,0,"5.28",0.0002256621433311
"X97",28.65,0,"5.28",0.000221962886449751
"X97",28.75,0,"5.28",0.000218335428361402
"X97",28.85,0,"5.28",0.000214778161055299
"X97",28.95,0,"5.28",0.000211289517289752
"X97",29.05,0,"5.28",0.000207867969439127
"X97",29.15,0,"5.28",0.000204512028376788
"X97",29.25,0,"5.28",0.000201220242392766
"X97",29.35,0,"5.28",0.000197991196144972
"X97",29.45,0,"5.28",0.000194823509642822
"X97",29.55,0,"5.28",0.000191715837262182
"X97",29.65,0,"5.28",0.00018866686679057
"X97",29.75,0,"5.28",0.000185675318501612
"X97",29.85,0,"5.28",0.000182739944257765
"X97",29.95,0,"5.28",0.000179859526640371
"X97",3.05,0.531891474575201,"5.28",0.555737919863659
"X97",3.15,0.507064545925305,"5.28",0.529053708947116
"X97",3.25,0.49637861576212,"5.28",0.503264297429425
"X97",3.35,0.475353532594131,"5.28",0.478417594442993
"X97",3.45,0.465682123797356,"5.28",0.454544587333352
"X97",3.55,0.453131188755713,"5.28",0.431661956739722
"X97",3.65,0.434705975956314,"5.28",0.409774446047095
"X97",3.75,0.429774932064251,"5.28",0.388876974137965
"X97",3.85,0.411005939637164,"5.28",0.368956494215958
"X97",3.95,0.396339839756212,"5.28",0.349993610482446
"X97",30.05,0,"5.28",0.00017703287810612
"X97",30.15,0,"5.28",0.000174258840169061
"X97",30.25,0,"5.28",0.000171536282607314
"X97",30.35,0,"5.28",0.000168864102693653
"X97",30.45,0,"5.28",0.000166241224449198
"X97",30.55,0,"5.28",0.000163666597919437
"X97",30.65,0,"5.28",0.000161139198471867
"X97",30.75,0,"5.28",0.00015865802611458
"X97",30.95,0,"5.28",0.000153830481957655
"X97",4.05,0.379424518985287,"5.28",0.331963969890231
"X97",4.15,0.365417339925517,"5.28",0.31483944907725
"X97",4.25,0.357668137879773,"5.28",0.298589157669222
"X97",4.35,0.335228097804012,"5.28",0.283180279013584
"X97",4.45,0.330456954649916,"5.28",0.268578768497452
"X97",4.55,0.320849774718453,"5.28",0.254749928222624
"X97",4.65,0.311466784074028,"5.28",0.2416588751791
"X97",4.75,0.296212417509407,"5.28",0.229270918222757
"X97",4.85,0.279480782916856,"5.28",0.21755185831461
"X97",4.95,0.266894837165359,"5.28",0.206468221760829
"X97",5.05,0.259513812912307,"5.28",0.195987440801353
"X97",5.15,0.245515804974471,"5.28",0.186077986785491
"X97",5.25,0.232320818188561,"5.28",0.176709466076795
"X97",5.35,0.215148780258866,"5.28",0.167852684609388
"X97",5.45,0.204323813755998,"5.28",0.159479686907668
"X97",5.55,0.18675080627896,"5.28",0.151563774401397
"X97",5.65,0.173189718283297,"5.28",0.144079507111836
"X97",5.75,0.163756206447404,"5.28",0.137002692133326
"X97",5.85,0.145221654096163,"5.28",0.13031036177375
"X97",5.95,0.151736883800467,"5.28",0.123980743738186
"X97",6.05,0.134678597746842,"5.28",0.117993225331447
"X97",6.15,0.135949555600699,"5.28",0.112328313309025
"X97",6.25,0.148958122008983,"5.28",0.10696759071009
"X97",6.35,0.143116170939838,"5.28",0.101893671772777
"X97",6.45,0.130668145097158,"5.28",0.0970901557830926
"X97",6.55,0.13740725971713,"5.28",0.0925415809064546
"X97",6.65,0.124618204749776,"5.28",0.0882333766263979
"X97",6.75,0.114895641177491,"5.28",0.0841518202725716
"X97",6.85,0.102936674133973,"5.28",0.0802839908732768
"X97",6.95,0.0953508140454368,"5.28",0.0766177262526261
"X97",7.05,0.0918246916648631,"5.28",0.0731415811441574
"X97",7.15,0.0885838854850022,"5.28",0.0698447868853264
"X97",7.25,0.0789717853175324,"5.28",0.066717212780967
"X97",7.35,0.0715777705737312,"5.28",0.0637493291868405
